CoastalBlue,Blue,GreenI,Green,Yellow,Red,RedEdge,NIR,Class
598.0,661.0,841.0,941.0,876.0,811.0,1238.0,3023.0,sugarcane
572.0,640.0,822.0,924.0,829.0,765.0,1254.0,3053.0,sugarcane
624.0,611.0,818.0,884.0,848.0,723.0,1209.0,3050.0,sugarcane
598.0,615.0,816.0,905.0,833.0,732.0,1162.0,3170.0,sugarcane
575.0,632.0,818.0,920.0,820.0,748.0,1130.0,3268.0,sugarcane
579.0,640.0,823.0,930.0,830.0,743.0,1121.0,3267.0,sugarcane
615.0,641.0,826.0,929.0,835.0,766.0,1181.0,3344.0,sugarcane
670.0,641.0,832.0,946.0,862.0,805.0,1218.0,3352.0,sugarcane
683.0,640.0,840.0,972.0,893.0,836.0,1245.0,3278.0,sugarcane
647.0,662.0,860.0,985.0,909.0,832.0,1274.0,3135.0,sugarcane
635.0,667.0,842.0,993.0,913.0,859.0,1280.0,3104.0,sugarcane
635.0,668.0,831.0,991.0,921.0,879.0,1296.0,3061.0,sugarcane
647.0,670.0,864.0,967.0,943.0,893.0,1329.0,2991.0,sugarcane
651.0,697.0,847.0,973.0,956.0,904.0,1340.0,3059.0,sugarcane
653.0,700.0,850.0,1007.0,961.0,901.0,1339.0,3046.0,sugarcane
666.0,689.0,872.0,1030.0,973.0,900.0,1350.0,2958.0,sugarcane
685.0,699.0,881.0,1012.0,969.0,893.0,1353.0,2994.0,sugarcane
706.0,695.0,885.0,1007.0,972.0,899.0,1339.0,3049.0,sugarcane
752.0,700.0,896.0,1014.0,988.0,907.0,1340.0,3036.0,sugarcane
718.0,701.0,912.0,1038.0,1005.0,912.0,1357.0,2980.0,sugarcane
686.0,692.0,897.0,1047.0,987.0,930.0,1345.0,2930.0,sugarcane
678.0,690.0,893.0,1032.0,987.0,951.0,1337.0,2946.0,sugarcane
693.0,699.0,903.0,1008.0,1001.0,962.0,1347.0,3005.0,sugarcane
674.0,699.0,897.0,1011.0,986.0,945.0,1353.0,2991.0,sugarcane
665.0,694.0,895.0,1007.0,977.0,922.0,1338.0,2979.0,sugarcane
659.0,682.0,890.0,1013.0,971.0,909.0,1330.0,2995.0,sugarcane
658.0,667.0,887.0,1019.0,944.0,905.0,1361.0,3008.0,sugarcane
650.0,670.0,883.0,989.0,946.0,883.0,1350.0,3013.0,sugarcane
647.0,682.0,883.0,962.0,963.0,877.0,1297.0,2987.0,sugarcane
649.0,693.0,896.0,972.0,971.0,912.0,1221.0,2942.0,sugarcane
630.0,687.0,889.0,983.0,963.0,883.0,1305.0,2941.0,sugarcane
625.0,680.0,875.0,989.0,954.0,881.0,1319.0,2911.0,sugarcane
636.0,672.0,881.0,1006.0,966.0,912.0,1305.0,2940.0,sugarcane
637.0,665.0,878.0,1008.0,955.0,905.0,1350.0,3025.0,sugarcane
625.0,664.0,878.0,1002.0,956.0,904.0,1360.0,2998.0,sugarcane
634.0,672.0,886.0,1006.0,971.0,915.0,1338.0,2943.0,sugarcane
670.0,689.0,886.0,1021.0,994.0,931.0,1293.0,2995.0,sugarcane
667.0,683.0,890.0,1014.0,1006.0,935.0,1302.0,2966.0,sugarcane
669.0,694.0,896.0,1021.0,1007.0,930.0,1340.0,2947.0,sugarcane
674.0,730.0,902.0,1039.0,1008.0,920.0,1411.0,2939.0,sugarcane
651.0,715.0,902.0,1007.0,1022.0,974.0,1365.0,2998.0,sugarcane
665.0,696.0,907.0,996.0,1022.0,968.0,1376.0,3013.0,sugarcane
699.0,688.0,911.0,1003.0,1004.0,930.0,1397.0,3002.0,sugarcane
669.0,699.0,911.0,1015.0,991.0,985.0,1364.0,2975.0,sugarcane
658.0,699.0,909.0,1024.0,996.0,953.0,1342.0,3026.0,sugarcane
658.0,701.0,904.0,1018.0,979.0,928.0,1326.0,3072.0,sugarcane
607.0,654.0,849.0,946.0,892.0,785.0,1239.0,3006.0,sugarcane
586.0,637.0,824.0,924.0,842.0,739.0,1243.0,3029.0,sugarcane
628.0,624.0,813.0,891.0,843.0,710.0,1227.0,3027.0,sugarcane
602.0,619.0,808.0,923.0,838.0,712.0,1167.0,3132.0,sugarcane
614.0,625.0,811.0,941.0,843.0,732.0,1130.0,3262.0,sugarcane
631.0,636.0,818.0,930.0,855.0,757.0,1125.0,3336.0,sugarcane
622.0,641.0,828.0,909.0,864.0,782.0,1169.0,3324.0,sugarcane
677.0,650.0,836.0,941.0,875.0,801.0,1193.0,3284.0,sugarcane
700.0,658.0,846.0,968.0,899.0,826.0,1235.0,3233.0,sugarcane
644.0,666.0,849.0,980.0,924.0,828.0,1287.0,3152.0,sugarcane
636.0,654.0,834.0,978.0,935.0,856.0,1280.0,3162.0,sugarcane
639.0,678.0,855.0,994.0,934.0,874.0,1286.0,3163.0,sugarcane
645.0,711.0,895.0,1008.0,936.0,874.0,1318.0,3111.0,sugarcane
632.0,711.0,881.0,977.0,956.0,894.0,1365.0,3056.0,sugarcane
644.0,702.0,881.0,1005.0,966.0,904.0,1352.0,3058.0,sugarcane
652.0,695.0,889.0,1039.0,968.0,906.0,1332.0,3016.0,sugarcane
687.0,718.0,891.0,1027.0,972.0,901.0,1329.0,2970.0,sugarcane
685.0,707.0,891.0,1015.0,963.0,901.0,1285.0,3027.0,sugarcane
670.0,697.0,885.0,1019.0,977.0,903.0,1260.0,3070.0,sugarcane
666.0,696.0,883.0,1033.0,1010.0,903.0,1271.0,3020.0,sugarcane
700.0,694.0,890.0,1033.0,986.0,919.0,1267.0,2964.0,sugarcane
700.0,697.0,898.0,1024.0,993.0,939.0,1299.0,2942.0,sugarcane
691.0,706.0,910.0,1006.0,1019.0,957.0,1333.0,2971.0,sugarcane
660.0,706.0,902.0,1018.0,1008.0,951.0,1342.0,2987.0,sugarcane
